time,latitude,u10,v10,d2m,t2m,msl,sst,sp,meanSea,cape,Wind Magnitude,Air-Sea Temp Difference
2012-10-13,38.983297101449274,1.418245603549094,-1.813742521947977,287.1439798052536,292.5389456823671,101346.2499580314,296.04672995515693,99965.92225241546,0.0,215.3717801804046,4.67074576224166,-2.9631451083707026
2012-10-14,38.983297101449274,4.91654461411564,2.927215794055254,287.1657097312802,293.2293244550121,100903.87065428744,295.85126878550074,99528.51269927536,0.0,146.08838601577597,6.440202421302208,-1.7667175915545592
2012-10-15,38.983297101449274,1.6296685484520532,-4.581427607054082,284.4074579710145,291.1464245501208,100973.33789115338,295.30325639387144,99586.7542919686,0.0,103.6894563459341,7.193654850413989,-3.3605589349775786
2012-10-16,38.983297101449274,2.050385620260121,1.9899925383740535,284.16464290458936,292.04276414402176,101609.42242753622,295.2366751606876,100222.35474486716,0.0,1.7022922533956342,4.650938641701972,-2.140365368086698
2012-10-17,38.983297101449274,-2.178168130223723,4.396975349771075,288.2293950120773,293.80740375603864,101320.83068538648,295.225685657698,99943.66520229468,0.0,4.944108857787289,5.8081463704226595,-0.33255921150971574
2012-10-18,38.983297101449274,-4.359376853557097,4.289620317754529,290.4782121588164,295.36618830766906,100834.27580389493,295.0962898318386,99468.15342844202,0.0,355.62225906476453,6.9305016423423345,1.0974295889387125
2012-10-19,38.983297101449274,-1.991509040487485,3.4347980202234454,290.78074935839373,294.7332709269324,101007.57620516304,294.97397463751867,99633.96750603865,0.0,401.1125498611111,5.9981751219646675,0.6941681091180852
2012-10-20,38.983297101449274,-1.644967580230948,2.7241833261088164,291.0766534224034,293.88517191274155,101044.12656491547,294.9216585687593,99664.69475694445,0.0,549.4833086277174,5.647653085535249,0.14673173579970036
2012-10-21,38.983297101449274,3.634879522422719,4.236590179988587,287.28895117300726,291.84143887832124,101296.770071407,294.9555766180867,99909.71517512079,0.0,96.45792933502415,6.914711514234314,-1.949752627055308
2012-10-22,38.983297101449274,2.2421560611485503,0.5703537023643116,286.88402055102654,292.1716108544686,101734.37529000604,294.8428473692078,100344.05657457729,0.0,51.09303588100091,4.253228415524171,-1.6950425822122557
2012-10-23,38.983297101449274,0.46872122181697917,-1.2030537114284978,287.7391045727657,292.1239261669686,101799.05951524759,294.81352119207776,100412.22408061594,0.0,95.44213744059479,2.972796195225935,-1.890977520553064
2012-10-24,38.983297101449274,-0.4864927636353608,-0.5834146003684572,288.3875638602053,292.15461150060383,101501.74046708937,294.6578035762332,100118.56671799517,0.0,47.17077316097147,2.8875367143985815,-1.6407270160687588
2012-10-25,38.983297101449274,-2.8565270629594157,2.1469503211333785,289.2810559692029,292.7856650634058,100969.05417300724,294.5884629895366,99590.48855525363,0.0,95.72712682024381,4.467205179626382,-0.827677301943198
2012-10-26,38.983297101449274,5.465767039484345,4.158559077155574,289.14094000150965,292.85226060839375,100221.1121950483,294.64007747384153,98850.17129076087,0.0,538.5643804161497,7.674932428930635,-0.8581829110612854
2012-10-27,38.983297101449274,7.080229054038346,-2.8800760827087712,286.0094301675725,291.11631891606277,100024.88962786835,294.26361520179375,98649.0631959541,0.0,216.9195655782005,10.226976311153397,-2.4628593647234682
2012-10-28,38.983297101449274,4.707521744169172,-8.081622371764247,276.76534656853863,286.6563903336353,101189.51506491545,293.5588988153961,99772.37789553139,0.0,11.242441949854499,10.448279523243503,-5.8587118703288485
2012-10-29,38.983297101449274,1.9487162986615487,-1.6664862819596014,277.4525477038043,287.27123689009665,101414.15023777173,293.3286196412556,100008.56697161836,0.0,0.324491312558907,5.117014098027359,-4.793866605007473
2012-10-30,38.983297101449274,-2.17200398097763,2.679659205219408,283.3754156733092,289.3994757080314,100469.72305691426,293.2271579035874,99078.4973294082,0.0,16.46500746122938,4.574670958521212,-2.288395932361733
2012-10-31,38.983297101449274,4.851488988857216,-0.3400770867151117,284.88219779740336,289.6151136277174,99629.84590413648,293.2547211210763,98246.10584692028,0.0,28.518544293718485,9.098748371074613,-2.5156503643497765
2012-11-01,38.983297101449274,7.479240168282005,1.1060474206841575,284.0754087907609,290.7121885763889,100349.7629812802,292.94918396113604,98965.78589221014,0.0,3.530039766744775,7.783287539821992,-1.198868006352766
2012-11-02,38.983297101449274,4.992275994762063,1.2134890252000212,285.1695177204106,291.1810558016304,101306.03561096014,292.8187007698057,99914.66793176328,0.0,6.0569544239251965,5.897084900585944,-0.6722005810911804
2012-11-03,38.983297101449274,3.7274032142837803,4.456036679080379,288.6563244293478,292.13784308876814,101143.20162952898,292.8212909379671,99762.45297554348,0.0,3.455773433047068,6.147411543812536,0.187936909566518
2012-11-04,38.983297101449274,5.939635307247736,4.59220233934463,290.37503612469806,293.4824066862923,100755.14066349638,292.863173867713,99386.03390247586,0.0,19.820772182397718,8.180617062155171,1.2029252690582948
2012-11-05,38.983297101449274,3.410365729823312,-2.2148466212413194,284.4161193463164,290.68276131793476,101380.52060763889,292.78520476457396,99982.75858544686,0.0,12.193187582185725,5.855470460247881,-1.1436370908071756
2012-11-06,38.983297101449274,-1.4337398723145833,-3.93345384911413,282.4853822675121,288.4767540428744,102008.86998173308,292.4946500186846,100593.2629347826,0.0,8.098342966105827,5.551345767165107,-2.8498067171150976
2012-11-07,38.983297101449274,-4.720497645453079,-4.238912795914613,282.9876145259662,288.2129420591788,102564.42532925725,292.43915087443946,101139.97258152174,0.0,6.80808896348128,7.663219106328281,-3.039761689088192
2012-11-08,38.983297101449274,-4.208647189316541,-0.1900903824427476,285.69920304498794,289.91729597524153,102135.3917374698,292.22771594544093,100726.031767814,0.0,41.31768415502717,5.361164843123457,-1.1433432492526159
2012-11-09,38.983297101449274,-1.5113493466223233,0.7423896944866245,288.9318688179348,291.15668876358694,101463.05986986714,292.1218594955157,100073.33017964975,0.0,68.43787562263738,3.823770914452105,0.10568146860986469
2012-11-10,38.983297101449274,4.645161132238617,3.507795911827657,287.05091057669085,290.1936449562198,101029.007089221,291.8969814798206,99635.58910929952,0.0,84.64998964892814,6.419240846839247,-0.5981285967862492
2012-11-11,38.983297101449274,1.1078459346815066,-1.2542015948277854,283.97903224788644,288.247847807971,100837.77771044687,291.89621427130044,99434.28598580918,0.0,67.75465457640398,6.149737903434689,-2.281480338191332
2012-11-12,38.983297101449274,-4.3230974220614735,-7.475873574130555,284.4782043946256,288.40328524607486,101666.60545138888,291.83426576980565,100255.42544082126,0.0,69.45078207564161,9.525861482028247,-2.307501122944693
2012-11-13,38.983297101449274,-5.636272791161987,-6.644190960793992,285.7687194655797,289.48340467693237,101520.3871875,291.6229509678625,100113.5371482488,0.0,352.03857198067635,10.429447722898571,-0.7856632286995527
2012-11-14,38.983297101449274,-4.0976120166709995,-2.6678973599007505,287.43912027928747,290.3781568674517,101575.08627430555,291.7202007361734,100181.445830314,0.0,183.6419790249849,6.929413275984828,-0.6340017227204794
2012-11-15,38.983297101449274,-4.278264558159722,-2.773714542908877,287.8316224728261,290.26682933272946,101790.39001283214,291.714704151719,100394.47521135265,0.0,27.691076304286685,5.481848622603633,-0.7453132791479816
2012-11-16,38.983297101449274,-3.08133589639025,0.05347041070698973,286.4314206491546,289.7544694429348,101708.76526962561,291.65515150597906,100313.36727958938,0.0,8.027674433939394,3.8413895568918552,-1.2309604708520185
2012-11-17,38.983297101449274,-2.9954289786982624,1.8527156003008394,286.90268100996377,290.14040917572464,101024.96611096016,291.6181048766816,99638.49877566425,0.0,156.63375128774155,4.5708746639564914,-0.7304562556053812
2012-11-18,38.983297101449274,-0.6981356195095713,-1.0426382415304438,286.50565333031403,289.21660562198065,100825.98136805555,291.6492658071749,99435.77541062803,0.0,288.0281575105676,4.462087374163004,-1.5495412630792236
2012-11-19,38.983297101449274,0.7476404856790005,-3.7487571748533512,285.24200578955316,288.745338134058,101419.85186397946,291.8132773916293,100023.50525513284,0.0,36.363948491834996,5.4186032718621915,-2.180944383408073
2012-11-20,38.983297101449274,2.6129803160201677,0.17460842674811444,285.24335214975844,289.1249297388285,101755.07383469203,291.67496679745886,100358.76234903382,0.0,21.983958942033514,3.593742897251784,-1.4694657417787738
2012-11-21,38.983297101449274,1.606383453311081,1.2891311042482818,286.0736258891908,289.65078606129225,101824.23201192633,291.4864886509716,100426.54851751207,0.0,9.995964756950483,3.7797529653875808,-0.807992817638266
2012-11-22,38.983297101449274,-0.9052987179341426,-0.695791059995403,285.16039070954105,288.96880166364735,102123.79651464372,291.4431357660688,100715.91024305556,0.0,17.765548929714676,2.616440249163858,-1.428724179745889
2012-11-23,38.983297101449274,-0.16336786832796377,1.2326990881609534,285.34837974033815,288.79280466183576,102175.983080314,291.5086051083707,100769.06261322464,0.0,3.313339859997444,2.4496788725077008,-1.4988786789985051
2012-11-24,38.983297101449274,0.20218272641835294,2.9292908272516303,285.8282620048309,289.31830683423914,102032.12020455918,291.524907642003,100626.63292421498,0.0,6.568678558638058,3.678418338143095,-0.9135249458146495
2012-11-25,38.983297101449274,0.19599736698369566,2.0747712595193386,286.0409499048913,289.451360932971,101885.00218734903,291.46132486173394,100492.39536231884,0.0,2.1620220569679485,2.7368167105866466,-0.9873350840807169
2012-11-26,38.983297101449274,2.1920578568363966,3.7381076564724185,286.17539273852657,289.8446390307971,101304.86379815821,291.5016570889387,99914.02949426329,0.0,39.28405679350476,5.215175818668388,-0.5684510631539595
2012-11-27,38.983297101449274,4.013242527982397,-1.3469329151022087,282.5257000754831,286.85352845108696,100476.66805495169,291.1286513639761,99066.5759450483,0.0,99.25129676705917,7.556802258234713,-2.9916623000747387
2012-11-28,38.983297101449274,9.492613890326691,-4.793572491742699,278.83233479619565,284.97886165006037,100025.42544157608,290.76879995515696,98611.42002566425,0.0,45.41003949292723,11.359200168113782,-4.782622305680119
2012-11-29,38.983297101449274,7.076135489458634,-6.254967749385689,277.22557550573674,285.2889215594807,100453.89870697464,290.5206924252616,99036.63762379227,0.0,11.871882479602204,10.242208362112391,-4.154622524289984
2012-11-30,38.983297101449274,3.6434286838159116,-3.7691799660733993,276.30445933876814,283.801513325785,100414.68408876812,290.4376742488789,99000.04118508453,0.0,8.361694920865338,6.69957468158216,-5.483367722346787
2012-12-01,38.983297101449274,-1.5939159974747328,-4.626708631994181,277.5643566213768,283.34894330012077,100848.51771089976,290.2819814387145,99421.65053442029,0.0,20.748889867022193,6.885032017485781,-5.718371007100149
2012-12-02,38.983297101449274,3.04865681084218,-5.644009280707186,276.6751492481884,283.9973150120773,101949.29567285627,289.9955623542601,100509.91810235508,0.0,5.826770362977902,7.730266038022606,-4.527792049701047
2012-12-03,38.983297101449274,5.670402598211353,-0.8061756374412122,279.6932985929952,286.45890428593,102469.8633004227,290.04719918535125,101037.89230374397,0.0,0.4232514791715081,6.248121428798057,-2.2560948766816153
2012-12-04,38.983297101449274,7.808574776354015,-0.9711417318493524,280.89217440066426,286.84359204106283,101890.36836488527,289.900347357997,100464.31518115941,0.0,4.925806496178813,8.82079010416708,-1.8205623337070276
2012-12-05,38.983297101449274,7.1528782424546495,-3.8809813807516305,278.9754977294686,286.1333514160628,101592.05285295895,289.775115612855,100164.9845727657,0.0,11.116904719542573,8.438039129905599,-2.569184398355756
2012-12-06,38.983297101449274,3.525250991612394,-3.542993233769716,277.7577577566425,285.2013167240338,101910.41775815218,289.70825472346786,100480.58732487923,0.0,1.4871294044860146,6.340447617521277,-3.138410207399104
2012-12-07,38.983297101449274,6.101462272182624,1.0403752388051857,281.2845220516304,286.6680035084541,101471.90184193841,289.59465884529146,100058.3520335145,0.0,8.898753584965156,6.963052996425683,-1.7600801644245148
2012-12-08,38.983297101449274,3.034700521659798,-7.410578214117074,279.4195549547101,285.81860828049514,101744.27186246982,289.33722500000005,100323.1641847826,0.0,15.232965013675544,8.968575916571275,-2.6992623860239173
2012-12-09,38.983297101449274,1.1759382230108695,-3.912771599639642,277.44944780646136,284.32624438858693,102432.80821497586,289.2962272085202,100998.69408514493,0.0,0.6668913827143297,5.71183221925588,-3.5860364648729455
2012-12-10,38.983297101449274,3.1143901853860463,-1.6681914652311232,278.7268906808575,285.121139067029,101951.86200407609,289.2545342974589,100530.5710280797,0.0,1.192051541486742,5.600278557253305,-2.6353222346786236
2012-12-11,38.983297101449274,-0.368722331993282,-3.8494223965091106,278.33949672705313,284.46675562952896,101896.99927883456,289.2134403064275,100474.40658967392,0.0,3.368833976965504,5.229532421757318,-3.477520592301944
2012-12-12,38.983297101449274,-2.313726782324521,0.23878200605576239,279.2333692406401,284.2296660114734,101770.13409993962,289.15474234304935,100348.0556008454,0.0,3.0947892925083034,4.228254242739798,-3.693283622944694
2012-12-13,38.983297101449274,2.3460921827427685,3.6457833765049426,281.60869545289853,286.1592192949879,101454.20894172705,289.21380903213753,100040.3622146739,0.0,4.5464136993112545,5.629759998674808,-1.649849026532138
2012-12-14,38.983297101449274,6.755062186863346,5.3176910815940515,283.67670545742754,287.75999899003625,101424.96635794082,289.092694293722,100020.7032472826,0.0,1.4535334854429227,8.84036077620727,-0.30283922645740075
2012-12-15,38.983297101449274,7.046322062481491,3.8809039629214976,285.8932055012077,289.216011468901,101699.0583852657,288.8427773878924,100306.13929347825,0.0,1.6465085914605495,8.380834741998276,0.8232566554559044
2012-12-16,38.983297101449274,6.160367630786986,1.1524577643158032,285.5024898746981,288.7548004045894,102038.69085461956,288.97976137892374,100634.09572312803,0.0,6.694452062432088,6.788612509391237,0.32920830717488714
2012-12-17,38.983297101449274,5.42310202512254,-0.9657391600493055,284.3135138451087,288.41253934933576,101950.77474486714,288.8996683594918,100547.55701539855,0.0,9.605112116351147,6.60496652275479,0.15349169656203235
2012-12-18,38.983297101449274,3.2767356010886775,-1.1013695429919443,283.2445363360507,287.3501716108092,102149.88210612923,288.91614812780267,100738.25381189614,0.0,2.840637832728291,4.215750311280113,-0.7339666535874435
2012-12-19,38.983297101449274,1.601259232263285,0.4842709947109013,283.8873042013889,287.18750705464976,102100.89827249396,288.89522663677127,100697.20889945653,0.0,0.3929281326288346,3.162804246822666,-0.994343344544095
2012-12-20,38.983297101449274,4.887918782444308,1.979142361380631,284.785801035628,287.9632045410628,101812.39452324879,289.18255142750377,100406.38079408213,0.0,6.084481022485447,6.469355532060564,-0.39256212630792103
2012-12-21,38.983297101449274,5.713301863468578,-0.2364797317391244,284.2407529227053,288.31346349788646,101812.59105012078,289.0112883109118,100407.06917119566,0.0,12.483423066981507,6.446405153076696,-0.03464505044843063
2012-12-22,38.983297101449274,1.575468427870936,-1.61005278442109,284.0500388964372,287.80486605978257,102320.22058937198,288.9899006726457,100913.27076841789,0.0,2.8620891497778698,4.593145643789081,-0.6261389891629282
2012-12-23,38.983297101449274,2.0662036128352357,2.016219783165853,285.0998491455314,287.5794691802536,102264.26370516304,288.9056614088191,100868.9513602053,0.0,0.027102977204352355,3.516136817444977,-0.419000235426009
2012-12-24,38.983297101449274,1.2195599165273703,3.0253378550267422,285.0619900105676,287.5776280978261,101858.36536096015,288.69876971973093,100470.34358091788,0.0,0.13508796249033966,3.7990742282354546,0.020812068385649474
2012-12-25,38.983297101449274,2.640740218657971,2.4074087729626927,284.4111264477657,287.54803275211356,101411.8407397343,288.6444882660688,100020.26086956522,0.0,8.18707948132629,4.707402358774472,0.05827459641255563
2012-12-26,38.983297101449274,2.737475201916993,-4.1185751246490945,281.9981716591184,286.53143172705313,102180.84305510265,288.5736660799701,100759.14875603864,0.0,24.270463715069145,7.1420274949826865,-1.1730459024663664
2012-12-27,38.983297101449274,4.422382727818327,-0.007812951764981887,281.68582304045896,286.3264510069444,102855.74643025362,288.6586257212257,101427.61596165459,0.0,1.9577049566841032,5.009250875891661,-1.036493819133034
2012-12-28,38.983297101449274,2.801137150719971,-1.4849386123737682,282.38955154287436,286.6427995818237,103007.44539492753,288.9627819469357,101586.47402324878,0.0,0.3148467736999155,4.760759060254966,-1.09628254857997
2012-12-29,38.983297101449274,4.144095071353352,2.2135512086613676,282.16944919987924,286.4482612892512,102547.39499713163,288.9308211995516,101128.56137681159,0.0,0.6057081706535689,5.329380532883521,-1.0639720908071748
2012-12-30,38.983297101449274,1.3057983673599485,-5.037310061129695,280.43338236413047,286.14185311745166,102784.98074562199,288.7640707174888,101344.4528049517,0.0,3.1014146327762684,6.575972031934382,-1.3021302092675644
2012-12-31,38.983297101449274,1.727896796766656,0.8214057918664674,279.6611990187198,285.1286823777174,102547.84376177535,288.62914452167416,101111.18707578503,0.0,1.7291856859989356,4.142394178202026,-1.8034968030642744
2013-01-01,38.983297101449274,4.349394004881748,0.7406384115794232,280.6601982835145,285.7384824411232,101839.4752727959,288.48089468236174,100412.83866545894,0.0,8.254267744971468,5.6958273682886125,-1.5130129017189826
2013-01-02,38.983297101449274,0.9115934451327582,-6.260517172935402,279.07335641002413,284.75333682367153,102238.9590419686,288.2688467488789,100808.31877566426,0.0,13.354634007590882,7.23977453748875,-2.5171444768310924
2013-01-03,38.983297101449274,-3.114369851399638,-6.052251147101751,279.07414063103863,284.6312092708333,103242.36906899155,288.09925408819134,101795.64217240339,0.0,6.968026126787817,7.554201393206443,-2.2224908127802703
2013-01-04,38.983297101449274,2.125637633362047,-2.2683057647867,280.13334129679953,285.4053497071256,103511.92452536232,288.0211693908819,102074.56296346619,0.0,2.932196354210228,4.702668826364551,-1.2067485893124046
2013-01-05,38.983297101449274,5.3147416329122885,-0.869876776207811,281.7313512832126,286.2836825830314,102919.07278804347,288.2564111360239,101500.1350120773,0.0,0.25021527700351903,6.450138235193337,-0.8168338658445444
2013-01-06,38.983297101449274,3.6412476951231882,-1.71238175179941,282.09560238375605,286.66876488828507,102624.03625875604,288.5215079857997,101209.78044082125,0.0,0.5255661748985221,5.495369051817384,-0.8177477316890863
2013-01-07,38.983297101449274,4.377753525418917,-0.6721248472040218,282.5579141168478,286.5009077536232,102432.9384094203,288.52937498878924,101018.90602355072,0.0,0.1167823974809994,5.708430217148595,-0.7336883744394606
2013-01-08,38.983297101449274,3.1336567854411834,-0.29610272818381794,282.27613977204106,285.92638276268116,102612.78732140701,288.39608276158447,101192.30230223431,0.0,0.15900935981833483,4.2149347877206,-1.038579777653213
2013-01-09,38.983297101449274,4.901502649034526,0.9274844041267362,281.87520041666664,285.9084858091787,102393.658571407,288.3491257174888,100960.63532004831,0.0,0.15781441529498944,5.519728613243528,-1.01948629297459
2013-01-10,38.983297101449274,5.759380954146679,-1.114483657797103,282.1388239417271,286.56114823973434,102122.86761850846,288.2892499327354,100704.20161231884,0.0,3.3811338124660013,6.502909646745576,-0.9407166274289995
2013-01-11,38.983297101449274,2.888428689457382,-2.389349821993281,281.05123698218597,286.1613364628623,102083.05175935989,288.1615299028401,100660.46681763286,0.0,12.165941921427008,4.988123263771216,-1.048920538116592
2013-01-12,38.983297101449274,4.7184908555396285,1.3952494141019425,281.2352151856884,285.94070744565215,101852.17963526571,288.1235515470852,100433.5041530797,0.0,18.781520090717844,5.384063620902936,-1.1864505119581488
2013-01-13,38.983297101449274,7.005061402045516,-1.4396569564936519,279.29059428140096,285.2075826811594,101205.34233137078,287.98595790732435,99782.17085597826,0.0,50.71309616981386,8.67453250418824,-1.8046761846038843
2013-01-14,38.983297101449274,4.114289262479665,-5.05648469991404,276.34392748490336,283.83741972977055,101593.26162439614,288.0278178699552,100159.21454257246,0.0,9.01929212283741,7.361978894687149,-3.3204476588191336
2013-01-15,38.983297101449274,7.0930729208948975,-3.0402387208421997,277.91830167421494,284.56457745772946,101475.50696286232,287.9770652989537,100048.66648852658,0.0,9.215872504072314,9.030726668663565,-2.5884863565022433
2013-01-16,38.983297101449274,9.14331453682876,-0.9967914433213557,279.77394333635266,285.38285966183577,101053.42136246982,287.84260378923767,99635.27459842995,0.0,4.227467630187236,10.182141669790356,-1.6344841124813148
2013-01-17,38.983297101449274,5.230193430764357,-4.852041434748106,279.49928677083335,285.2550805012077,100962.6417240338,287.75335999252616,99557.18345259663,0.0,17.17200620335598,9.28010083381106,-2.2645207174887916
2013-01-18,38.983297101449274,5.809933271990285,0.39983307298108395,282.0471663013285,286.484753647343,100698.69532261475,287.75912756726456,99309.14870169082,0.0,4.908378116497592,7.3149337546939766,-1.1414810014947687
2013-01-19,38.983297101449274,7.292057691532488,7.545675353010824,283.71921272342996,287.5148726675725,99209.21198671499,287.728667832586,97834.0007518116,0.0,18.40944586945641,11.113391066569505,0.6924726008968618
2013-01-20,38.983297101449274,7.905268560543568,-1.7380780734588241,278.68823612922705,284.99332511171497,99732.12550951086,287.6315412481315,98327.04471316424,0.0,11.16266190407548,10.159886833993236,-1.6999296431240651
2013-01-21,38.983297101449274,7.255725593343946,-1.6433734881175877,278.9676947780797,285.2740297539251,100596.17614221016,287.513854529148,99185.21285477054,0.0,10.700388138264909,8.44469111114841,-1.277502580343797
2013-01-22,38.983297101449274,7.463740513276691,2.174507151190203,277.24997930555554,284.2604385945048,100952.4459187802,287.36645427503737,99526.72368357488,0.0,14.903900148550726,8.731315810334788,-1.8382080381165924
2013-01-23,38.983297101449274,10.348185872932518,-3.571200816127023,276.19992841485504,283.2506012182971,100799.63201313406,287.1952647197309,99366.84747735508,0.0,27.79858017708635,11.803967038667793,-2.936540095291479
2013-01-24,38.983297101449274,8.212853077799638,-3.9483925449217394,278.82164626660625,284.59259907910626,100766.93438330315,287.2320545665172,99356.59065519324,0.0,34.891113858617906,11.050712819381076,-2.1738013508968606
2013-01-25,38.983297101449274,4.586093371959843,-5.5746703808172855,276.7842288843599,283.91046297252416,101297.50591893116,287.37100837443944,99875.26495621982,0.0,5.184844849255041,8.074958305351858,-2.774939977578476
2013-01-26,38.983297101449274,3.7973360868363284,-3.9078408436753023,279.7702476781401,285.35072739583336,101387.03602234299,287.2586284678625,99979.59614734299,0.0,9.502358704297253,7.652920770378503,-1.5607803139013445
2013-01-27,38.983297101449274,4.750939093678477,1.8698572960588768,281.93850917421497,286.0669944927536,101696.64411775363,287.2278843161435,100288.60395078504,0.0,0.6268211126437968,6.170507206600171,-0.5156804633781757
